EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
800,High,Excellent,Low,Medium,Bad,Yes,29,Travel_Frequently,Research & Development,28,Bachelor,Medical,Female,5,Research Scientist,Single,44340,,Y,17,3,7,1,5,0,0
801,High,Excellent,Low,Medium,Best,Yes,34,Travel_Rarely,Research & Development,7,Below College,Medical,Male,1,Research Scientist,Single,62880,0,Y,15,1,16,2,15,10,10
802,Medium,Excellent,Very High,High,Better,No,35,Travel_Rarely,Sales,7,Master,Other,Female,4,Healthcare Representative,Married,25530,1,Y,14,1,1,4,1,0,0
803,Medium,Excellent,Medium,Low,Good,Yes,24,Travel_Frequently,Sales,3,Bachelor,Life Sciences,Male,2,Research Scientist,Single,76540,2,Y,17,1,4,3,0,0,0
804,Low,Excellent,Very High,Medium,Better,No,24,Non-Travel,Research & Development,10,Bachelor,Life Sciences,Female,2,Manager,Married,51600,1,Y,17,1,1,3,1,0,0
805,Medium,Outstanding,Medium,High,Good,No,44,Travel_Frequently,Research & Development,5,College,Medical,Female,2,Research Scientist,Single,171590,5,Y,22,1,16,1,2,2,2
806,High,Excellent,High,High,Better,No,29,Travel_Rarely,Sales,10,College,Life Sciences,Female,1,Sales Executive,Divorced,128080,1,Y,13,0,10,6,10,0,4
807,High,Excellent,High,High,Best,No,30,Travel_Rarely,Research & Development,1,College,Life Sciences,Male,3,Sales Executive,Divorced,102210,0,Y,19,1,6,2,5,1,3
808,High,Excellent,Very High,High,Better,No,55,Travel_Rarely,Sales,20,Bachelor,Marketing,Male,2,Research Scientist,Married,47790,0,Y,14,1,4,6,3,1,2
809,High,Outstanding,Low,Medium,Better,No,33,Travel_Rarely,Research & Development,7,College,Life Sciences,Male,2,Research Scientist,Married,37370,8,Y,22,2,8,2,5,0,2
810,Medium,Excellent,High,High,Good,No,47,Travel_Rarely,Research & Development,8,Master,Medical,Female,2,Sales Representative,Married,23660,3,Y,17,0,11,5,5,1,2
811,High,Excellent,High,Low,Good,Yes,28,Travel_Frequently,Sales,1,Bachelor,Marketing,Male,2,Laboratory Technician,Single,17060,7,Y,12,0,8,3,0,0,0
812,Medium,Excellent,Low,High,Bad,No,28,Travel_Rarely,Sales,8,Master,Marketing,Male,1,Laboratory Technician,Divorced,163070,1,Y,16,0,1,3,1,0,0
813,High,Excellent,High,Low,Better,No,28,Travel_Frequently,Research & Development,9,Bachelor,Life Sciences,Female,2,Sales Executive,Single,59330,0,Y,11,0,5,3,4,1,3
814,High,Excellent,High,Low,Better,No,49,Travel_Rarely,Research & Development,5,Master,Life Sciences,Female,1,Research Scientist,Married,34240,4,Y,11,0,10,3,3,1,2
815,Low,Excellent,Very High,Medium,Better,No,29,Travel_Frequently,Research & Development,8,Below College,Medical,Male,1,Research Scientist,Married,40370,0,Y,14,0,4,2,3,0,2
816,Medium,Excellent,High,Medium,Good,No,28,Travel_Rarely,Research & Development,5,Below College,Technical Degree,Male,2,Laboratory Technician,Married,25590,1,Y,11,0,8,3,8,1,7
817,Medium,Excellent,Very High,High,Better,No,33,Travel_Rarely,Research & Development,15,Master,Life Sciences,Female,1,Sales Executive,Single,62010,2,Y,15,3,14,2,0,0,0
818,Medium,Outstanding,High,Very High,Best,No,32,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,Female,3,Laboratory Technician,Single,44030,2,Y,20,0,10,3,5,0,0
819,Medium,Excellent,Medium,Very High,Better,No,54,Travel_Frequently,Sales,10,Bachelor,Life Sciences,Female,4,Research Scientist,Divorced,37610,3,Y,12,0,26,3,14,1,12
820,High,Excellent,Low,Low,Bad,Yes,29,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,Female,2,Research Scientist,Single,109340,6,Y,17,2,11,2,9,0,7
821,Medium,Excellent,Very High,Low,Best,No,44,Travel_Rarely,Sales,26,Below College,Marketing,Male,1,Sales Representative,Married,107610,3,Y,11,1,24,5,20,14,17
822,Very High,Excellent,Medium,Medium,Better,No,39,Travel_Rarely,Sales,6,Below College,Technical Degree,Female,2,Laboratory Technician,Single,51750,4,Y,17,1,9,2,2,2,2
823,Medium,Excellent,High,Medium,Best,No,46,Travel_Rarely,Research & Development,4,College,Life Sciences,Male,3,Manufacturing Director,Married,138260,8,Y,11,0,23,1,13,5,1
824,Very High,Excellent,Very High,Medium,Bad,No,35,Travel_Rarely,Research & Development,23,Master,Life Sciences,Male,2,Research Scientist,Single,63340,1,Y,14,0,11,2,11,3,3
825,Medium,Excellent,Low,High,Better,No,23,Travel_Rarely,Research & Development,2,Master,Medical,Female,2,Manager,Single,49360,0,Y,19,1,5,2,4,1,2
826,Very High,Excellent,Very High,Low,Bad,Yes,40,Travel_Rarely,Research & Development,2,Bachelor,Medical,Male,2,Research Director,Single,47750,3,Y,15,1,15,3,5,1,0
827,High,Excellent,Very High,High,Better,No,34,Travel_Rarely,Human Resources,2,Bachelor,Human Resources,Male,2,Manufacturing Director,Married,28180,1,Y,13,1,10,2,10,8,6
828,Medium,Excellent,Very High,High,Bad,Yes,31,Travel_Frequently,Research & Development,29,Bachelor,Life Sciences,Female,2,Healthcare Representative,Single,25150,1,Y,14,0,7,3,7,7,7
829,Medium,Excellent,High,Very High,Better,No,50,Travel_Frequently,Research & Development,6,Bachelor,Medical,Male,1,Manager,Single,23420,1,Y,12,1,32,2,32,13,9
830,High,Excellent,Medium,High,Better,No,34,Travel_Rarely,Sales,25,Doctor,Marketing,Female,1,Research Scientist,Married,41940,0,Y,17,2,12,3,11,5,7
831,High,Excellent,High,Medium,Better,No,42,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Female,1,Manufacturing Director,Married,106850,4,Y,11,3,4,2,1,0,0
832,High,Excellent,Low,Very High,Better,No,37,Travel_Rarely,Research & Development,2,College,Medical,Male,1,Research Scientist,Married,20220,1,Y,12,0,10,1,10,3,7
833,Very High,Excellent,High,Low,Better,No,29,Travel_Rarely,Research & Development,1,Bachelor,Medical,Female,1,Manager,Married,23140,3,Y,13,0,9,5,7,0,7
834,High,Excellent,Very High,Medium,Better,No,33,Travel_Rarely,Research & Development,1,Below College,Life Sciences,Male,1,Research Scientist,Single,42560,1,Y,13,3,5,1,5,0,2
835,Medium,Outstanding,Very High,Very High,Better,No,45,Travel_Rarely,Sales,3,Bachelor,Life Sciences,Male,3,Laboratory Technician,Married,35800,4,Y,20,1,8,1,5,0,3
836,High,Excellent,Very High,Very High,Bad,No,42,Travel_Frequently,Human Resources,1,Master,Technical Degree,Male,2,Manufacturing Director,Married,31620,2,Y,17,2,24,1,20,13,9
837,Very High,Excellent,Low,Low,Best,No,40,Travel_Rarely,Sales,10,Below College,Life Sciences,Female,1,Manufacturing Director,Married,65240,0,Y,13,1,9,2,8,7,1
838,Medium,Excellent,Medium,High,Better,No,33,Travel_Rarely,Research & Development,9,Bachelor,Medical,Female,2,Manufacturing Director,Married,28990,1,Y,17,0,15,3,15,5,7
839,High,Excellent,High,Very High,Better,No,40,Travel_Rarely,Sales,5,Doctor,Life Sciences,Male,1,Manufacturing Director,Single,52310,1,Y,12,2,21,4,21,7,7
840,High,Excellent,High,Low,Better,No,24,Travel_Rarely,Sales,10,College,Marketing,Male,1,Manufacturing Director,Divorced,23560,0,Y,13,0,2,5,1,0,0
841,Medium,Excellent,Very High,Very High,Better,No,40,Non-Travel,Research & Development,7,Bachelor,Medical,Male,1,Research Scientist,Divorced,28000,3,Y,12,2,8,0,2,2,2
842,Very High,Outstanding,Low,Medium,Better,No,45,Travel_Rarely,Research & Development,4,Bachelor,Medical,Female,3,Laboratory Technician,Divorced,118360,1,Y,22,0,10,2,10,7,7
843,Very High,Excellent,Medium,High,Better,No,35,Travel_Rarely,Research & Development,10,Below College,Life Sciences,Male,1,Healthcare Representative,Married,109030,0,Y,11,0,6,3,5,4,2
844,Very High,Outstanding,Very High,Medium,Better,No,32,Travel_Rarely,Research & Development,22,Master,Medical,Male,1,Sales Executive,Married,29730,3,Y,22,0,12,0,7,2,5
845,Medium,Excellent,High,Very High,Good,No,36,Travel_Rarely,Sales,9,Bachelor,Marketing,Female,4,Research Scientist,Single,142750,3,Y,18,1,7,5,3,1,2
846,High,Excellent,High,High,Better,No,48,Travel_Rarely,Research & Development,12,Master,Medical,Male,1,Laboratory Technician,Divorced,55620,8,Y,13,1,18,2,8,7,7
847,Very High,Excellent,,High,Good,No,29,Travel_Rarely,Research & Development,23,Master,Life Sciences,Female,2,Healthcare Representative,Married,45370,6,Y,18,1,5,5,1,0,0
848,Medium,Outstanding,Low,Low,Bad,No,33,Travel_Rarely,Research & Development,9,Below College,Medical,Male,1,Healthcare Representative,Married,76420,2,Y,20,1,8,2,2,2,2
849,High,Excellent,Medium,Low,Better,Yes,30,Travel_Rarely,Research & Development,1,Bachelor,Other,Male,3,Sales Executive,Married,179240,1,Y,13,2,10,2,10,6,7
850,High,Excellent,High,High,Better,No,38,Travel_Frequently,Sales,9,Bachelor,Marketing,Male,1,Manufacturing Director,Married,52040,3,Y,13,1,10,2,6,1,2
851,High,Excellent,Very High,Low,Better,No,35,Travel_Rarely,Sales,7,College,Life Sciences,Male,1,Sales Executive,Single,22770,1,Y,12,1,3,2,3,1,2
852,High,Excellent,High,Medium,Better,No,30,Travel_Rarely,Research & Development,14,Bachelor,Technical Degree,Male,5,Research Director,Married,27950,3,Y,13,0,9,4,4,1,3
853,Low,Excellent,Low,Low,Better,Yes,35,Travel_Rarely,Research & Development,2,Bachelor,Medical,Female,1,Research Scientist,Divorced,25320,1,Y,13,0,1,2,1,0,0
854,High,Outstanding,High,Very High,Better,Yes,53,Travel_Rarely,Research & Development,19,Bachelor,Life Sciences,Male,2,Manager,Married,25590,0,Y,25,0,34,2,33,1,9
855,Medium,Excellent,High,Medium,Better,Yes,38,Travel_Rarely,Research & Development,2,Bachelor,Medical,Female,3,Sales Executive,Married,49080,4,Y,19,1,7,3,5,1,4
856,High,Excellent,Very High,Low,Good,No,32,Non-Travel,Research & Development,10,Master,Life Sciences,Female,5,Research Scientist,Married,23800,4,Y,13,0,9,5,6,1,2
857,High,Excellent,High,Low,Good,No,48,Travel_Rarely,Research & Development,2,Doctor,Life Sciences,Male,1,Sales Executive,Married,47650,8,Y,12,1,10,4,8,7,6
858,High,Excellent,Low,Very High,Bad,No,34,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,Male,2,Sales Executive,Single,20440,1,Y,11,0,1,2,1,0,0
859,Medium,Excellent,High,Very High,Better,No,55,Travel_Rarely,Research & Development,11,Below College,Medical,Female,1,Laboratory Technician,Married,26930,1,Y,18,0,36,6,36,2,13
860,High,Excellent,Medium,,Good,No,34,Travel_Rarely,Research & Development,2,College,Life Sciences,Male,2,Research Scientist,Married,65860,9,Y,18,1,9,3,2,2,1
861,High,Excellent,Low,Very High,Better,No,26,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,Male,1,Research Director,Married,32940,1,Y,11,0,1,6,1,0,0
862,Very High,Outstanding,High,Medium,,No,38,Travel_Rarely,Sales,14,College,Marketing,Female,1,Sales Executive,Married,41710,0,Y,23,0,10,4,9,7,7
863,Medium,Excellent,Medium,Medium,Best,No,38,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Female,1,Manufacturing Director,Single,27780,2,Y,13,0,8,5,3,1,2
864,High,Excellent,Medium,High,Better,No,36,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,Male,1,Research Scientist,Single,23770,6,Y,13,2,15,3,1,0,0
865,Medium,Excellent,Medium,Low,Better,No,29,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Male,1,Sales Representative,Single,24040,1,Y,17,0,10,3,10,1,5
866,Very High,Excellent,Low,High,Better,No,35,Travel_Rarely,Sales,12,College,Life Sciences,Female,2,Sales Executive,Single,23180,3,Y,19,0,10,4,5,0,4
867,High,Excellent,Very High,High,Better,No,39,Travel_Rarely,Sales,2,College,Medical,Female,1,Sales Executive,Married,20080,2,Y,12,0,11,3,7,7,6
868,High,Outstanding,Low,Very High,Best,No,29,Travel_Frequently,Research & Development,5,Below College,Medical,Female,1,Research Scientist,Divorced,62440,1,Y,22,0,6,3,6,1,3
869,Low,Excellent,High,High,Better,No,50,Travel_Rarely,Research & Development,4,College,Medical,Female,1,Laboratory Technician,Married,27990,4,Y,12,1,27,0,1,0,0
870,High,Excellent,Very High,High,Better,No,23,Travel_Rarely,Research & Development,7,College,Life Sciences,Female,3,Manager,Married,105520,2,Y,11,0,4,2,2,2,2
871,High,Excellent,Low,Low,Better,No,36,Travel_Frequently,Sales,21,Bachelor,Life Sciences,Male,2,Human Resources,Married,23290,3,Y,15,0,9,2,3,0,2
872,High,Excellent,Very High,Very High,Better,No,42,Travel_Rarely,Research & Development,8,College,Life Sciences,Female,5,Manager,Single,40140,8,Y,13,1,24,3,1,0,1
873,High,Excellent,Medium,High,Good,No,35,Travel_Rarely,Sales,4,Bachelor,Medical,Female,2,Laboratory Technician,Married,74030,1,Y,12,1,10,4,10,6,8
874,High,Excellent,Very High,High,Good,No,34,Travel_Frequently,Research & Development,25,Below College,Life Sciences,Female,1,Manager,Married,22590,1,Y,14,0,8,2,8,7,7
875,High,Excellent,Very High,Low,Better,No,40,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,2,Laboratory Technician,Married,69320,1,Y,13,0,5,5,5,1,2
876,Very High,Outstanding,Very High,Medium,Better,No,43,Travel_Rarely,Research & Development,1,Below College,Other,Male,1,Manager,Divorced,46780,5,Y,25,1,8,0,6,0,2
877,Medium,Excellent,High,Very High,Good,No,35,Travel_Rarely,Sales,6,Bachelor,Marketing,Female,3,Sales Representative,Married,135820,1,Y,17,1,1,3,1,0,1
878,High,Excellent,Very High,Low,Bad,No,46,Travel_Rarely,Research & Development,12,Master,Technical Degree,Male,1,Laboratory Technician,Single,23320,1,Y,11,0,27,2,26,0,12
879,High,Excellent,High,Medium,Better,Yes,28,Travel_Rarely,Human Resources,1,Bachelor,Medical,Female,2,Laboratory Technician,Married,24130,1,Y,16,1,1,2,1,0,0
880,Medium,Excellent,Medium,High,Good,No,22,Non-Travel,Sales,17,College,Marketing,Male,3,Sales Executive,Married,97050,1,Y,18,2,4,3,4,1,3
881,Medium,Outstanding,Medium,High,Better,No,50,Travel_Frequently,Research & Development,3,Bachelor,Other,Male,2,Research Scientist,Married,42940,2,Y,20,0,32,2,30,12,13
882,High,Excellent,Medium,Very High,Better,No,32,Travel_Rarely,Research & Development,3,College,Life Sciences,Male,3,Research Scientist,Married,47210,3,Y,14,1,6,3,3,0,2
883,High,Outstanding,Medium,Very High,Good,No,44,Travel_Rarely,Research & Development,10,Bachelor,Technical Degree,Male,3,Manager,Divorced,25190,0,Y,21,2,23,2,22,1,10
884,High,Excellent,Medium,Medium,Good,No,30,Travel_Rarely,Research & Development,4,Bachelor,Medical,Female,1,Research Director,Married,21210,1,Y,13,1,6,2,6,1,1
885,High,Excellent,High,Low,Better,No,45,Travel_Rarely,Sales,29,College,Technical Degree,Female,2,Research Scientist,Single,29730,1,Y,12,0,10,2,10,1,4
886,Medium,Excellent,Low,Low,Better,No,45,Non-Travel,Sales,2,Master,Life Sciences,Male,2,Manufacturing Director,Married,58550,1,Y,14,1,10,3,10,4,5
887,High,Outstanding,Very High,Low,Better,No,31,Travel_Frequently,Research & Development,7,Bachelor,Medical,Male,2,Research Scientist,Single,36170,7,Y,21,1,10,5,5,0,3
888,High,Excellent,High,High,Better,No,36,Travel_Rarely,Research & Development,18,Below College,Medical,Male,2,Manufacturing Director,Married,67250,9,Y,17,1,7,3,3,1,1
889,Medium,Excellent,High,Very High,Better,No,34,Travel_Frequently,Sales,28,Master,Marketing,Male,5,Manufacturing Director,Divorced,103250,1,Y,11,1,9,3,9,7,2
890,High,Excellent,High,Low,Good,No,49,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,3,Healthcare Representative,Married,69490,1,Y,14,1,10,2,9,1,4
891,High,Excellent,Medium,Low,Better,No,39,Travel_Rarely,Research & Development,6,College,Life Sciences,Male,3,Research Scientist,Married,106090,2,Y,17,1,10,2,7,7,7
892,High,Excellent,Very High,Low,Better,No,27,Travel_Rarely,Research & Development,2,Below College,Life Sciences,Male,4,Research Scientist,Divorced,44470,1,Y,13,0,7,4,7,0,7
893,Medium,Outstanding,Medium,Low,Better,No,35,Travel_Rarely,Research & Development,2,Bachelor,Medical,Female,2,Sales Executive,Married,21570,1,Y,25,0,16,1,16,1,10
894,High,Excellent,Medium,Low,Good,No,28,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,Male,3,Manufacturing Director,Divorced,46010,0,Y,15,2,6,2,5,0,0
895,High,Excellent,High,Very High,Better,No,21,Travel_Rarely,Research & Development,3,Below College,Life Sciences,Female,1,Laboratory Technician,Single,170990,1,Y,14,1,3,2,2,2,2
896,Medium,Excellent,Medium,Very High,Best,Yes,18,Travel_Frequently,Research & Development,3,Doctor,Medical,Male,1,Research Director,Single,24790,1,Y,12,1,0,2,0,0,0
897,Medium,Excellent,Very High,High,Better,No,47,Travel_Rarely,Research & Development,25,Master,Medical,Male,2,Research Scientist,Married,148520,3,Y,19,3,27,3,5,1,0
898,High,Excellent,High,High,Better,No,39,Travel_Rarely,Sales,2,Master,Life Sciences,Male,1,Laboratory Technician,Divorced,72640,0,Y,17,0,11,5,10,0,7
899,High,Excellent,Low,High,Better,No,40,Travel_Rarely,Research & Development,22,Below College,Life Sciences,Male,1,Laboratory Technician,Married,56660,1,Y,14,1,18,2,18,14,12
900,High,Excellent,High,High,Better,No,35,Non-Travel,Research & Development,29,Bachelor,Medical,Female,2,Sales Executive,Married,78230,1,Y,13,1,15,3,14,2,9
901,Very High,Excellent,High,High,Good,No,37,Travel_Rarely,Research & Development,29,Master,Technical Degree,Male,1,Laboratory Technician,Married,78800,3,Y,12,1,9,2,4,0,2
902,High,Excellent,Low,High,Bad,No,39,Travel_Frequently,Research & Development,2,Bachelor,Technical Degree,Female,2,Manager,Single,131940,0,Y,11,0,10,2,9,3,8
903,Medium,Excellent,Very High,Very High,Better,No,45,Travel_Rarely,Research & Development,28,Bachelor,Life Sciences,Female,2,Laboratory Technician,Divorced,50670,1,Y,11,2,10,3,10,3,9
904,High,Excellent,Very High,High,Best,No,38,Travel_Rarely,Research & Development,2,Master,Life Sciences,Female,3,Sales Executive,Married,50790,3,Y,11,0,10,3,5,0,2
905,High,Excellent,Very High,Low,Better,Yes,35,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,3,Healthcare Representative,Married,23210,9,Y,12,1,15,0,13,6,0
906,High,Excellent,Medium,Medium,Bad,No,37,Travel_Rarely,Research & Development,22,Bachelor,Life Sciences,Female,2,Healthcare Representative,Married,174440,1,Y,14,0,8,4,8,7,7
907,Medium,Excellent,High,Very High,Good,No,40,Travel_Rarely,Research & Development,8,Bachelor,Technical Degree,Female,2,Healthcare Representative,Single,24040,6,Y,17,0,18,2,4,3,3
908,Medium,Excellent,Low,Very High,Better,No,44,Travel_Frequently,Sales,2,College,Marketing,Male,1,Laboratory Technician,Married,34520,4,Y,11,1,14,2,10,0,2
909,High,Excellent,High,Very High,Better,No,48,Travel_Frequently,Sales,10,Master,Marketing,Female,3,Manager,Married,22700,2,Y,14,3,23,2,2,2,2
910,Low,Excellent,,Very High,Good,Yes,35,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,Male,2,Manager,Divorced,173990,6,Y,12,0,7,3,2,2,2
911,High,Outstanding,Low,Very High,Better,No,24,Travel_Frequently,Research & Development,15,Bachelor,Life Sciences,Male,2,Research Scientist,Single,54880,1,Y,22,1,6,6,6,1,3
912,Low,Excellent,Medium,High,Better,No,27,Travel_Rarely,Sales,10,Master,Life Sciences,Male,3,Sales Executive,Married,194190,7,Y,14,1,5,2,3,0,2
913,High,Outstanding,Very High,Very High,Good,No,27,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,Male,1,Research Scientist,Single,28110,2,Y,20,0,6,3,4,1,2
914,High,Excellent,Low,Low,Bad,Yes,40,Travel_Rarely,Sales,16,Master,Marketing,Male,1,Research Director,Single,36330,3,Y,16,2,10,0,4,0,3
915,Medium,Excellent,High,High,Better,No,29,Travel_Rarely,Research & Development,20,Below College,Medical,Female,2,Manager,Single,41630,9,Y,15,1,8,4,5,1,4
916,Medium,Outstanding,Medium,Low,Better,No,36,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,Female,3,Sales Executive,Married,21320,4,Y,20,0,9,1,3,0,2
917,Medium,Excellent,Very High,High,Better,No,25,Travel_Frequently,Sales,5,Below College,Marketing,Male,4,Manufacturing Director,Divorced,139730,1,Y,14,0,7,3,7,0,7
918,High,Excellent,Very High,Medium,Better,No,39,Travel_Rarely,Sales,10,Bachelor,Marketing,Female,2,Research Director,Married,26840,4,Y,12,0,7,2,5,1,0
919,Medium,Outstanding,Low,Medium,Better,No,49,Travel_Rarely,Sales,4,College,Life Sciences,Male,2,Research Director,Married,108450,3,Y,24,0,27,4,4,1,2
920,Medium,Excellent,Very High,Low,Better,No,50,Travel_Rarely,Research & Development,2,College,Medical,Male,3,Sales Executive,Divorced,43770,5,Y,12,1,19,2,14,1,11
921,High,Excellent,High,High,Better,No,20,Travel_Rarely,Research & Development,18,Master,Medical,Female,2,Sales Executive,Single,37430,1,Y,13,1,2,2,2,2,2
